Timestamp,Battery,Flying State,Sensors
1724788186.0702503,100,unknown,"{'GpsLocationChanged_latitude': -22.004839833334337, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.4000244140625, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.004839833334337, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.4000244140625, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0014380901120603085, 'AttitudeChanged_pitch': -0.0035168142057955265, 'AttitudeChanged_yaw': -0.3199702799320221, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -41, 'BatteryStateChanged_percent': 81}"
1724788186.1706088,100,unknown,"{'GpsLocationChanged_latitude': -22.00483950000089, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.4000244140625, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.004839833334337, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.4000244140625, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0014380901120603085, 'AttitudeChanged_pitch': -0.0035168142057955265, 'AttitudeChanged_yaw': -0.3199702799320221, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -41, 'BatteryStateChanged_percent': 81}"
1724788186.2941947,100,unknown,"{'GpsLocationChanged_latitude': -22.00483950000089, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.4000244140625, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.004839833334337, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.4000244140625, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0013504325179383159, 'AttitudeChanged_pitch': -0.003492054995149374, 'AttitudeChanged_yaw': -0.3200032711029053, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -41, 'BatteryStateChanged_percent': 81}"
1724788186.4004629,100,unknown,"{'GpsLocationChanged_latitude': -22.00483950000089, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.4000244140625, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.004839833334337, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.4000244140625, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0013504325179383159, 'AttitudeChanged_pitch': -0.003492054995149374, 'AttitudeChanged_yaw': -0.3200032711029053, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -41, 'BatteryStateChanged_percent': 81}"
1724788186.5745094,100,unknown,"{'GpsLocationChanged_latitude': -22.00483950000089, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.4000244140625, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.004839833334337, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.4000244140625, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0011352392612025142, 'AttitudeChanged_pitch': -0.003691676538437605, 'AttitudeChanged_yaw': -0.3201121687889099, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -41, 'BatteryStateChanged_percent': 81}"
1724788186.6798024,100,unknown,"{'GpsLocationChanged_latitude': -22.00483950000089, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.4000244140625, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.004839833334337, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.4000244140625, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0013152125757187605, 'AttitudeChanged_pitch': -0.003657931461930275, 'AttitudeChanged_yaw': -0.3202068507671356, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -41, 'BatteryStateChanged_percent': 81}"
1724788186.7870922,100,unknown,"{'GpsLocationChanged_latitude': -22.00483950000089, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.00483950000089, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0013152125757187605, 'AttitudeChanged_pitch': -0.003657931461930275, 'AttitudeChanged_yaw': -0.3202068507671356, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -41, 'BatteryStateChanged_percent': 81}"
1724788186.9095511,100,unknown,"{'GpsLocationChanged_latitude': -22.00483950000089, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.00483950000089, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.001521418453194201, 'AttitudeChanged_pitch': -0.0036334542091935873, 'AttitudeChanged_yaw': -0.32030004262924194, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -41, 'BatteryStateChanged_percent': 81}"
1724788187.0546503,100,unknown,"{'GpsLocationChanged_latitude': -22.00483950000089, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.00483950000089, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0014129946939647198, 'AttitudeChanged_pitch': -0.0035404618829488754, 'AttitudeChanged_yaw': -0.32036739587783813, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -41, 'BatteryStateChanged_percent': 81}"
1724788187.1874778,100,unknown,"{'GpsLocationChanged_latitude': -22.004839333335077, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.00483950000089, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0014129946939647198, 'AttitudeChanged_pitch': -0.0035404618829488754, 'AttitudeChanged_yaw': -0.32036739587783813, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -41, 'BatteryStateChanged_percent': 81}"
1724788187.3063521,100,unknown,"{'GpsLocationChanged_latitude': -22.004839333335077, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.00483950000089, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0014107227325439453, 'AttitudeChanged_pitch': -0.003827097127214074, 'AttitudeChanged_yaw': -0.320409893989563, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -42, 'BatteryStateChanged_percent': 81}"
1724788187.4076967,100,unknown,"{'GpsLocationChanged_latitude': -22.004839333335077, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.00483950000089, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0014107227325439453, 'AttitudeChanged_pitch': -0.003827097127214074, 'AttitudeChanged_yaw': -0.320409893989563, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -42, 'BatteryStateChanged_percent': 81}"
1724788187.5081453,100,unknown,"{'GpsLocationChanged_latitude': -22.004839333335077, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.00483950000089, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0012212765868753195, 'AttitudeChanged_pitch': -0.0038288196083158255, 'AttitudeChanged_yaw': -0.3205062747001648, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -42, 'BatteryStateChanged_percent': 81}"
1724788187.6087434,100,unknown,"{'GpsLocationChanged_latitude': -22.004839333335077, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.00483950000089, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0012212765868753195, 'AttitudeChanged_pitch': -0.0038288196083158255, 'AttitudeChanged_yaw': -0.3205062747001648, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -42, 'BatteryStateChanged_percent': 81}"
1724788187.709457,100,unknown,"{'GpsLocationChanged_latitude': -22.004839333335077, 'GpsLocationChanged_longitude': -47.93264516666633, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.00483950000089, 'PositionChanged_longitude': -47.93264516666633, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0011349993292242289, 'AttitudeChanged_pitch': -0.003624582663178444, 'AttitudeChanged_yaw': -0.32059016823768616, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -42, 'BatteryStateChanged_percent': 81}"
1724788187.810652,100,unknown,"{'GpsLocationChanged_latitude': -22.004839166668354, 'GpsLocationChanged_longitude': -47.93264499999992, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.004839166668354, 'PositionChanged_longitude': -47.93264499999992, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0011349993292242289, 'AttitudeChanged_pitch': -0.003624582663178444, 'AttitudeChanged_yaw': -0.32059016823768616, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -42, 'BatteryStateChanged_percent': 81}"
1724788187.9117942,100,unknown,"{'GpsLocationChanged_latitude': -22.004839166668354, 'GpsLocationChanged_longitude': -47.93264499999992, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.004839166668354, 'PositionChanged_longitude': -47.93264499999992, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0011300139594823122, 'AttitudeChanged_pitch': -0.003784391563385725, 'AttitudeChanged_yaw': -0.32061323523521423, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -42, 'BatteryStateChanged_percent': 81}"
1724788188.0120053,100,unknown,"{'GpsLocationChanged_latitude': -22.004839166668354, 'GpsLocationChanged_longitude': -47.93264499999992, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.004839166668354, 'PositionChanged_longitude': -47.93264499999992, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0010483285877853632, 'AttitudeChanged_pitch': -0.003889144631102681, 'AttitudeChanged_yaw': -0.32081758975982666, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -42, 'BatteryStateChanged_percent': 81}"
1724788188.1124992,100,unknown,"{'GpsLocationChanged_latitude': -22.004839166668354, 'GpsLocationChanged_longitude': -47.93264499999992, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.004839166668354, 'PositionChanged_longitude': -47.93264499999992, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0010483285877853632, 'AttitudeChanged_pitch': -0.003889144631102681, 'AttitudeChanged_yaw': -0.32081758975982666, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -42, 'BatteryStateChanged_percent': 81}"
1724788188.2127786,100,unknown,"{'GpsLocationChanged_latitude': -22.00483900000072, 'GpsLocationChanged_longitude': -47.93264499999992, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.004839166668354, 'PositionChanged_longitude': -47.93264499999992, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0010483285877853632, 'AttitudeChanged_pitch': -0.003889144631102681, 'AttitudeChanged_yaw': -0.32081758975982666, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -42, 'BatteryStateChanged_percent': 81}"
1724788188.3130062,100,unknown,"{'GpsLocationChanged_latitude': -22.00483900000072, 'GpsLocationChanged_longitude': -47.93264499999992, 'GpsLocationChanged_altitude': 858.2999877929688, 'GpsLocationChanged_latitude_accuracy': 0, 'GpsLocationChanged_longitude_accuracy': 0, 'GpsLocationChanged_altitude_accuracy': 0, 'PositionChanged_latitude': -22.004839166668354, 'PositionChanged_longitude': -47.93264499999992, 'PositionChanged_altitude': 858.2999877929688, 'SpeedChanged_speedX': 0.0, 'SpeedChanged_speedY': 0.0, 'SpeedChanged_speedZ': 0.0, 'AltitudeChanged_altitude': 0.0, 'AttitudeChanged_roll': 0.0011431924067437649, 'AttitudeChanged_pitch': -0.003964965231716633, 'AttitudeChanged_yaw': -0.32091307640075684, 'Orientation_tilt': -13, 'Orientation_pan': 0, 'WifiSignalChanged_rssi': -42, 'BatteryStateChanged_percent': 81}"
